,y_true,y_prob,y_raw
0,1,0.9023451,2.2235568
1,1,0.9861128,4.262806
2,1,0.97562623,3.6895702
3,1,0.9534912,3.02049
4,1,0.9792749,3.8554685
5,1,0.955282,3.0616288
6,0,0.021297302,-3.8276474
7,0,0.6374242,0.5642017
8,1,0.934554,2.6588438
9,0,0.62411654,0.50705785
10,0,0.026250772,-3.6134584
11,1,0.948924,2.922014
12,0,0.03239804,-3.3967228
13,1,0.9247205,2.508285
14,0,0.3587303,-0.5808792
15,0,0.03193491,-3.4115996
16,1,0.93340254,2.6401699
17,0,0.051457074,-2.914179
18,0,0.02118894,-3.8328593
19,1,0.84060067,1.6627043
20,1,0.95039326,2.95275
21,0,0.01912383,-3.937511
22,1,0.9723635,3.5605924
23,0,0.023926133,-3.708567
24,1,0.70266193,0.8600062
25,1,0.9630153,3.2595675
26,1,0.95969635,3.1701763
27,1,0.94332933,2.8121583
28,1,0.96692574,3.3753684
29,1,0.9780238,3.795576
30,0,0.23355958,-1.1883197
31,0,0.015596909,-4.144963
32,1,0.82755154,1.5683731
33,1,0.9677145,3.4003205
34,1,0.8310806,1.5933055
35,1,0.9400751,2.7528672
36,1,0.9265289,2.5345526
37,1,0.9717989,3.5397897
38,1,0.96817476,3.4151525
39,1,0.95362955,3.0236132
40,0,0.018212477,-3.987268
41,0,0.028838597,-3.516778
42,0,0.4582072,-0.16756207
43,1,0.9593149,3.1603565
44,1,0.9273012,2.5459538
45,1,0.9728237,3.5778563
46,0,0.04138089,-3.1426747
47,1,0.9405775,2.7618213
48,0,0.482764,-0.06897118
49,1,0.93676114,2.6955092
50,0,0.025152082,-3.6573408
51,1,0.9099147,2.3125937
52,0,0.06139753,-2.7270224
53,0,0.031171346,-3.4365885
54,1,0.9677193,3.4004729
55,1,0.92385024,2.495848
56,1,0.9741882,3.6307719
57,0,0.027594678,-3.5621498
58,0,0.035693705,-3.2964346
59,1,0.96356547,3.275122
60,0,0.14907175,-1.7419001
61,0,0.02403646,-3.7038534
62,0,0.6877294,0.7895255
63,0,0.018354962,-3.9793298
64,1,0.8705662,1.9059745
65,1,0.8764775,1.959487
66,1,0.9600537,3.1794527
67,0,0.87970555,1.9896444
68,1,0.8191043,1.5102912
69,1,0.95763886,3.1182396
70,1,0.88258076,2.0170996
71,0,0.46909615,-0.12377322
72,1,0.91700304,2.4023063
73,1,0.9217349,2.4661562
74,1,0.9448299,2.8405836
75,1,0.982781,4.044373
76,0,0.036917374,-3.261457
77,1,0.90827954,2.292806
78,1,0.986349,4.2801933
79,1,0.83218294,1.601178
80,1,0.89738137,2.168461
81,0,0.020818058,-3.8508966
82,1,0.93282425,2.6309044
83,1,0.93981475,2.7482567
84,1,0.9450481,2.8447769
85,1,0.9562172,3.083744
86,1,0.9594639,3.16418
87,1,0.96586424,3.3426766
88,0,0.65067667,0.6220148
89,0,0.037922066,-3.2335622
90,0,0.5241961,0.096860036
91,0,0.025717938,-3.6345122
92,1,0.9735396,3.6052887
93,0,0.035839118,-3.2922182
94,1,0.9854499,4.2155056
95,1,0.9322911,2.6224267
96,1,0.6149549,0.46818838
97,1,0.95258564,3.0002542
98,0,0.049032744,-2.9649913
99,0,0.035951916,-3.2889588
100,1,0.9723217,3.5590355
101,1,0.76311505,1.1698344
102,0,0.640669,0.57826877
103,0,0.62200254,0.49805668
104,1,0.90372425,2.2393079
105,0,0.023630865,-3.721287
106,1,0.9309852,2.6019223
107,1,0.96705085,3.379284
108,1,0.9750954,3.6674798
109,0,0.645903,0.60107815
110,1,0.96089166,3.201524
111,1,0.9024989,2.225304
112,1,0.96427166,3.2954276
113,1,0.9506705,2.9586444
114,1,0.91841584,2.4210153
115,1,0.937613,2.70998
116,1,0.9496399,2.9368844
117,1,0.9805132,3.918337
118,1,0.9360572,2.6836889
119,1,0.94031656,2.7571623
120,0,0.026996892,-3.5846655
121,1,0.9480008,2.903128
122,1,0.9408312,2.7663689
123,1,0.95173615,2.9816039
124,0,0.2629352,-1.0307683
125,1,0.9264202,2.5329578
126,0,0.4674774,-0.13027433
127,1,0.9492606,2.9289794
128,1,0.97433835,3.63676
129,1,0.9782164,3.8045762
130,0,0.020907352,-3.8465254
131,1,0.9584756,3.1390626
132,0,0.022975268,-3.7500937
133,0,0.018527817,-3.9697804
134,1,0.9645056,3.3022406
135,1,0.9832218,4.0707583
136,1,0.978455,3.8158338
137,0,0.020100677,-3.8866963
138,1,0.9302972,2.5912635
139,0,0.012985364,-4.330862
140,1,0.9646561,3.306647
141,1,0.94901055,2.9238007
142,1,0.9482001,2.9071782
143,1,0.94466996,2.8375206
144,1,0.9764865,3.7263858
145,1,0.9861415,4.264906
146,1,0.8876783,2.0672421
147,0,0.74767387,1.0862447
148,1,0.9409097,2.7677805
149,0,0.022462817,-3.773175
150,1,0.89318246,2.123669
151,0,0.019004337,-3.9439008
152,1,0.96791446,3.40674
153,1,0.9456883,2.8571737
154,1,0.9860263,4.256505
155,1,0.9413958,2.7765572
156,0,0.46921957,-0.123277605
157,0,0.42899185,-0.28596568
158,1,0.9764798,3.7260935
159,1,0.92929363,2.5758884
160,1,0.97484595,3.6572626
161,0,0.03871511,-3.212041
162,0,0.03785888,-3.2352955
163,1,0.9670591,3.3795455
164,0,0.041727338,-3.1339757
165,0,0.68465513,0.7752484
166,0,0.3512278,-0.6136467
167,1,0.97621936,3.714813
168,1,0.9079359,2.288689
169,1,0.9460441,2.8641226
170,1,0.93575555,2.6786597
171,0,0.023924943,-3.708618
172,1,0.9279588,2.5557477
173,0,0.23663147,-1.1712371
174,1,0.96414953,3.2918904
175,1,0.9247328,2.5084608
176,1,0.95134324,2.9730854
177,1,0.99202955,4.82402
178,1,0.97112894,3.515619
179,0,0.01210578,-4.4018927
180,1,0.97501546,3.6641967
181,1,0.9444698,2.8336976
182,0,0.041281205,-3.1451905
183,1,0.92487055,2.5104406
184,0,0.5567863,0.22812945
185,1,0.76621413,1.187056
186,1,0.91320837,2.3534544
187,0,0.2781068,-0.95387197
188,1,0.9647138,3.3083394
189,0,0.5549949,0.22087318
190,0,0.2310224,-1.2025472
191,0,0.025179071,-3.6562407
192,1,0.914383,2.368365
193,1,0.85497993,1.7742053
194,0,0.022911655,-3.7529314
195,1,0.9812583,3.95808
196,1,0.97373873,3.6130486
197,1,0.9353671,2.6722152
198,1,0.9597632,3.1719058
199,1,0.89689213,2.1631603
200,1,0.94364375,2.8180563
201,0,0.025926288,-3.6262295
202,0,0.024955615,-3.665384
203,0,0.051162828,-2.920224
204,1,0.977271,3.7611232
205,0,0.019613037,-3.911753
206,1,0.9504862,2.9547226
207,0,0.42866662,-0.2872935
208,1,0.92890584,2.5700023
209,1,0.9543404,3.0398047
210,0,0.016986616,-4.058197
211,1,0.6885839,0.7935072
212,1,0.94771785,2.8974025
213,1,0.7962901,1.3632666
214,1,0.6342435,0.5504651
215,0,0.48866403,-0.045351755
216,0,0.031319294,-3.4317007
217,1,0.9165644,2.3965576
218,1,0.92562824,2.5213969
219,0,0.018045085,-3.9966722
220,1,0.8535412,1.7626493
221,0,0.95997375,3.1773703
222,0,0.030493483,-3.4592743
223,1,0.96610874,3.350118
224,1,0.97449684,3.6431198
225,1,0.8833079,2.024135
226,1,0.95070475,2.9593768
227,1,0.9084788,2.2952008
228,0,0.49969953,-0.0012017936
229,0,0.021077815,-3.838231
230,0,0.02563086,-3.637993
231,1,0.9810445,3.9465203
232,1,0.97543156,3.6814163
233,1,0.93881935,2.7307913
234,1,0.96556574,3.3336613
235,1,0.92424035,2.5014071
236,1,0.80998015,1.449881
237,1,0.8853643,2.0442402
238,0,0.02379269,-3.7142966
239,1,0.8269365,1.5640688
240,1,0.9323313,2.6230643
241,1,0.9309539,2.601436
242,0,0.39907795,-0.40930846
243,1,0.9739139,3.6199224
244,0,0.05206494,-2.9017942
245,0,0.2585795,-1.0533649
246,1,0.9584795,3.1391628
247,0,0.9034916,2.236637
248,1,0.9519287,2.9858038
249,1,0.9679689,3.408491
250,1,0.9116772,2.3342881
251,1,0.98601216,4.2554817
252,0,0.040671248,-3.1607125
253,0,0.043061644,-3.1011064
254,1,0.9792845,3.8559382
255,0,0.028421026,-3.5317934
256,1,0.97145814,3.5274265
257,0,0.53662497,0.1467627
258,1,0.8104741,1.453094
259,1,0.96286786,3.2554343
260,1,0.29316923,-0.88004136
261,1,0.9566405,3.0939004
262,1,0.9534262,3.0190232
263,1,0.9644872,3.3017042
264,0,0.897917,2.1742907
265,1,0.972728,3.5742452
266,1,0.9130263,2.351159
267,1,0.95727056,3.1091993
268,1,0.95801616,3.1275814
269,0,0.01274613,-4.3496995
270,1,0.96684104,3.3727212
271,0,0.2600853,-1.0455252
272,1,0.969402,3.4557464
273,0,0.7073006,0.8823099
274,1,0.9344685,2.6574466
275,1,0.96974766,3.4674618
276,1,0.96622944,3.3538115
277,1,0.96663666,3.3663628
278,1,0.9458324,2.8599815
279,1,0.9644109,3.2994778
280,1,0.98378134,4.1052384
281,1,0.95522726,3.0603492
282,1,0.97636014,3.7208965
283,0,0.022816883,-3.7571733
284,1,0.965995,3.3466501
285,1,0.87213945,1.9200094
286,1,0.97057873,3.4961727
287,1,0.9584778,3.1391184
288,0,0.01695846,-4.0598845
289,1,0.9749076,3.6597764
290,1,0.94464284,2.8370001
291,1,0.7660627,1.186211
292,1,0.92853653,2.5644233
293,1,0.9753702,3.6788614
294,0,0.025401808,-3.6472049
295,1,0.9663041,3.3561044
296,1,0.96275216,3.2522042
297,0,0.81806326,1.5032805
298,1,0.77729625,1.2499789
299,1,0.9318015,2.6146972
300,0,0.36711708,-0.54460466
301,1,0.96375906,3.2806513
302,0,0.021283044,-3.8283317
303,1,0.9404829,2.7601302
304,1,0.9499377,2.9431274
305,0,0.03834314,-3.2220821
306,1,0.93125147,2.606074
307,0,0.31595463,-0.7724256
308,0,0.020982914,-3.8428407
309,1,0.95406216,3.0334406
310,1,0.87972414,1.9898208
311,1,0.9547052,3.0482094
312,0,0.02901729,-3.5104167
313,0,0.013018345,-4.328292
314,1,0.9550657,3.0565808
315,1,0.98008156,3.8959858
316,1,0.96837145,3.4215567
317,1,0.94432276,2.8308976
318,0,0.36176184,-0.5677254
319,1,0.96756303,3.3954813
320,1,0.888367,2.0741684
321,1,0.9419132,2.7859747
322,0,0.019151306,-3.9360473
323,1,0.94555324,2.8545468
324,1,0.9578032,3.1222975
325,0,0.046825577,-3.0133684
326,1,0.9395197,2.743052
327,1,0.92363185,2.492747
328,0,0.6685875,0.7018035
329,1,0.92739975,2.5474162
330,1,0.9284108,2.5625315
331,1,0.9018364,2.2177975
332,1,0.92558557,2.5207765
333,1,0.9474145,2.8912964
334,1,0.9691694,3.447931
335,1,0.98333305,4.077519
336,1,0.8646435,1.8544053
337,0,0.38749686,-0.45784625
338,1,0.8354542,1.6247869
339,1,0.91501284,2.3764384
340,1,0.97735435,3.7648826
341,0,0.44460678,-0.22248602
342,0,0.7722282,1.2209357
343,0,0.5124948,0.049989652
344,1,0.9380792,2.7179782
345,1,0.90010554,2.1983974
346,1,0.92389435,2.4964757
347,1,0.9468549,2.8801205
348,1,0.87571245,1.9524399
349,1,0.7920916,1.3375794
350,0,0.023030125,-3.7476528
351,1,0.9560867,3.08063
352,1,0.9426454,2.7994378
353,1,0.93724394,2.7036889
354,1,0.9746858,3.65075
355,0,0.43205437,-0.27347425
356,1,0.95142764,2.9749086
357,1,0.9665041,3.362264
358,1,0.9658843,3.343289
359,0,0.022779455,-3.7588532
360,1,0.66937083,0.70534074
361,1,0.95254475,2.9993494
362,1,0.9402547,2.756059
363,0,0.027928239,-3.5497913
364,1,0.9380218,2.7169912
365,0,0.020711677,-3.8561285
366,1,0.8275004,1.5680147
367,0,0.026077831,-3.620246
368,1,0.96410733,3.2906673
369,0,0.31049448,-0.79780847
370,0,0.44241333,-0.23137346
371,1,0.97776425,3.7835677
372,1,0.9764341,3.7241082
373,0,0.7349632,1.0199517
374,1,0.9183487,2.4201195
375,1,0.9603206,3.1864355
376,1,0.9126115,2.3459458
377,0,0.017574165,-4.023595
378,1,0.89157027,2.1068819
379,0,0.76380974,1.1736814
380,1,0.9749535,3.6616535
381,1,0.9777646,3.7835839
382,1,0.89365566,2.128638
383,1,0.92251474,2.4770148
384,1,0.99012345,4.6076655
385,1,0.9129297,2.3499432
